"x","y","phy_con"
-52.2501394,-20.250139168,"B"
-71.250139324,18.749860676,"D"
-54.75013939,-24.250139152,"A"
-54.250139392,-24.250139152,"A"
-54.75013939,-24.75013915,"A"
-54.250139392,-24.75013915,"A"
-55.250139388,-25.750139146,"A"
-55.250139388,-26.250139144,"A"
-37.750139458,-4.75013923,"B"
-36.750139462,-4.75013923,"C"
-38.250139456,-5.250139228,"B"
-37.750139458,-5.250139228,"B"
-37.25013946,-5.250139228,"B"
-36.750139462,-5.250139228,"B"
-55.250139388,-23.250139156,"A"
-60.250139368,-4.75013923,"E"
-60.250139368,-5.250139228,"E"
-59.75013937,-5.250139228,"E"
-60.250139368,-5.750139226,"E"
-46.250139424,-5.750139226,"B"
-45.750139426,-5.750139226,"C"
-45.250139428,-5.750139226,"C"
-44.75013943,-5.750139226,"C"
-40.250139448,-8.250139216,"D"
-40.750139446,-8.750139214,"D"
-45.750139426,-9.75013921,"B"
-45.250139428,-9.75013921,"C"
-42.25013944,-9.75013921,"D"
-50.250139408,-10.250139208,"B"
-42.750139438,-10.250139208,"D"
-42.25013944,-10.250139208,"D"
-43.250139436,-10.750139206,"D"
-42.750139438,-10.750139206,"D"
-60.750139366,-12.2501392,"A"
-60.250139368,-12.2501392,"A"
-72.750139318,18.249860678,"D"
-72.25013932,18.249860678,"D"
-71.750139322,18.249860678,"D"
-71.250139324,18.249860678,"D"
-66.750139342,18.249860678,"B"
-66.250139344,18.249860678,"D"
-69.75013933,-9.250139212,"A"
-70.250139328,-9.75013921,"D"
-69.75013933,-9.75013921,"D"
-71.250139324,-10.250139208,"A"
-70.750139326,-10.250139208,"A"
-70.250139328,-10.250139208,"A"
-69.75013933,-10.250139208,"A"
-72.750139318,-13.750139194,"D"
-73.250139316,-15.750139186,"A"
-71.750139322,-16.750139182,"A"
-67.25013934,-17.25013918,"A"
-66.250139344,-17.750139178,"A"
-65.750139346,-17.750139178,"A"
-65.250139348,-17.750139178,"A"
-65.750139346,-18.250139176,"A"
-65.250139348,-18.250139176,"A"
-64.75013935,-18.250139176,"A"
-65.750139346,-18.750139174,"A"
-65.250139348,-18.750139174,"A"
-64.75013935,-18.750139174,"A"
-56.250139384,-25.250139148,"A"
-54.250139392,-25.250139148,"A"
-76.250139304,4.749860732,"C"
-74.75013931,4.749860732,"C"
-76.750139302,4.249860734,"C"
-76.750139302,3.749860736,"C"
-77.750139298,2.249860742,"C"
-68.250139336,2.249860742,"E"
-67.750139338,2.249860742,"E"
-67.750139338,1.749860744,"E"
-78.250139296,1.249860746,"C"
-59.75013937,-0.750139246000003,"C"
-64.75013935,-1.250139244,"E"
-64.250139352,-1.250139244,"E"
-63.750139354,-1.250139244,"E"
-62.25013936,-1.250139244,"E"
-61.750139362,-1.250139244,"E"
-60.750139366,-1.250139244,"E"
-64.75013935,-1.750139242,"E"
-64.250139352,-1.750139242,"E"
-63.750139354,-1.750139242,"E"
-63.250139356,-1.750139242,"E"
-62.750139358,-1.750139242,"E"
-62.25013936,-1.750139242,"E"
-61.250139364,-1.750139242,"E"
-70.750139326,-2.25013924,"C"
-68.250139336,-2.25013924,"E"
-64.75013935,-2.25013924,"E"
-64.250139352,-2.25013924,"E"
-63.750139354,-2.25013924,"E"
-63.250139356,-2.25013924,"E"
-62.750139358,-2.25013924,"E"
-62.25013936,-2.25013924,"E"
-64.250139352,-2.750139238,"E"
-63.750139354,-2.750139238,"E"
-63.250139356,-2.750139238,"E"
-62.750139358,-2.750139238,"E"
-62.25013936,-2.750139238,"E"
-73.250139316,-3.250139236,"C"
-72.750139318,-3.250139236,"C"
-66.750139342,-3.250139236,"E"
-65.750139346,-3.250139236,"C"
-65.250139348,-3.250139236,"E"
-64.250139352,-3.250139236,"E"
-63.750139354,-3.250139236,"E"
-63.250139356,-3.250139236,"E"
-67.25013934,-3.750139234,"E"
-66.750139342,-3.750139234,"E"
-65.250139348,-3.750139234,"E"
-64.75013935,-3.750139234,"E"
-64.250139352,-3.750139234,"C"
-63.750139354,-3.750139234,"C"
-63.250139356,-3.750139234,"E"
-62.750139358,-3.750139234,"E"
-67.750139338,-4.250139232,"C"
-67.25013934,-4.250139232,"E"
-66.750139342,-4.250139232,"E"
-66.250139344,-4.250139232,"C"
-65.750139346,-4.250139232,"E"
-65.250139348,-4.250139232,"E"
-64.75013935,-4.250139232,"E"
-64.250139352,-4.250139232,"C"
-63.250139356,-4.250139232,"C"
-62.750139358,-4.250139232,"E"
-62.25013936,-4.250139232,"E"
-61.250139364,-4.250139232,"E"
-60.750139366,-4.250139232,"E"
-67.750139338,-4.75013923,"E"
-67.25013934,-4.75013923,"C"
-66.750139342,-4.75013923,"E"
-66.250139344,-4.75013923,"C"
-65.250139348,-4.75013923,"E"
-64.75013935,-4.75013923,"E"
-64.250139352,-4.75013923,"C"
-62.25013936,-4.75013923,"E"
-61.750139362,-4.75013923,"E"
-61.250139364,-4.75013923,"E"
-60.750139366,-4.75013923,"E"
-70.750139326,-5.250139228,"C"
-67.25013934,-5.250139228,"C"
-66.750139342,-5.250139228,"C"
-66.250139344,-5.250139228,"C"
-65.750139346,-5.250139228,"E"
-65.250139348,-5.250139228,"E"
-64.75013935,-5.250139228,"C"
-64.250139352,-5.250139228,"E"
-63.750139354,-5.250139228,"E"
-63.250139356,-5.250139228,"E"
-62.750139358,-5.250139228,"E"
-62.25013936,-5.250139228,"E"
-61.750139362,-5.250139228,"E"
-61.250139364,-5.250139228,"E"
-60.750139366,-5.250139228,"E"
-70.250139328,-5.750139226,"C"
-64.250139352,-5.750139226,"C"
-63.750139354,-5.750139226,"E"
-63.250139356,-5.750139226,"E"
-62.750139358,-5.750139226,"E"
-62.25013936,-5.750139226,"E"
-61.750139362,-5.750139226,"E"
-61.250139364,-5.750139226,"E"
-60.750139366,-5.750139226,"E"
-70.750139326,-6.250139224,"C"
-64.250139352,-6.250139224,"E"
-63.750139354,-6.250139224,"E"
-63.250139356,-6.250139224,"E"
-62.750139358,-6.250139224,"E"
-62.25013936,-6.250139224,"E"
-61.750139362,-6.250139224,"E"
-61.250139364,-6.250139224,"E"
-64.250139352,-6.750139222,"E"
-62.750139358,-6.750139222,"E"
-62.25013936,-6.750139222,"E"
-61.750139362,-6.750139222,"E"
-67.25013934,18.249860678,"C"
-72.25013932,11.249860706,"D"
-69.75013933,11.249860706,"D"
-68.750139334,11.249860706,"D"
-68.250139336,11.249860706,"D"
-72.25013932,10.749860708,"B"
-71.750139322,10.749860708,"B"
-71.250139324,10.749860708,"C"
-69.75013933,10.749860708,"D"
-62.25013936,10.749860708,"D"
-74.75013931,10.24986071,"D"
-74.250139312,10.24986071,"C"
-72.25013932,10.24986071,"B"
-69.75013933,10.24986071,"D"
-74.75013931,9.749860712,"D"
-74.250139312,9.749860712,"D"
-73.750139314,9.749860712,"C"
-72.25013932,9.749860712,"B"
-71.250139324,9.749860712,"D"
-68.250139336,9.749860712,"D"
-66.250139344,9.749860712,"D"
-65.750139346,9.749860712,"D"
-74.75013931,9.249860714,"C"
-74.250139312,9.249860714,"C"
-72.25013932,9.249860714,"D"
-71.750139322,9.249860714,"D"
-68.750139334,9.249860714,"D"
-68.250139336,9.249860714,"D"
-66.250139344,9.249860714,"D"
-69.75013933,8.749860716,"B"
-65.250139348,8.749860716,"D"
-64.75013935,8.749860716,"D"
-80.250139288,8.249860718,"B"
-73.750139314,8.249860718,"B"
-70.250139328,8.249860718,"B"
-69.75013933,8.249860718,"D"
-65.750139346,8.249860718,"B"
-65.250139348,8.249860718,"D"
-64.75013935,8.249860718,"D"
-63.750139354,8.249860718,"B"
-80.250139288,7.74986072,"C"
-70.750139326,7.74986072,"B"
-70.250139328,7.74986072,"D"
-69.75013933,7.74986072,"D"
-69.250139332,7.74986072,"A"
-68.750139334,7.74986072,"A"
-68.250139336,7.74986072,"A"
-67.750139338,7.74986072,"A"
-67.25013934,7.74986072,"A"
-66.250139344,7.74986072,"B"
-71.250139324,7.249860722,"C"
-70.750139326,7.249860722,"C"
-70.250139328,7.249860722,"C"
-69.75013933,7.249860722,"C"
-69.250139332,7.249860722,"C"
-68.750139334,7.249860722,"B"
-68.250139336,7.249860722,"A"
-67.750139338,7.249860722,"A"
-67.25013934,7.249860722,"B"
-79.75013929,0.749860747999996,"C"
-80.250139288,0.249860749999996,"D"
-80.750139286,-0.750139246000003,"D"
-80.250139288,-0.750139246000003,"C"
-77.2501393,-0.750139246000003,"D"
-76.750139302,-0.750139246000003,"D"
-80.750139286,-1.250139244,"D"
-80.250139288,-1.250139244,"C"
-79.75013929,-1.250139244,"C"
-77.750139298,-1.250139244,"C"
-77.2501393,-1.250139244,"D"
-80.750139286,-1.750139242,"C"
-80.250139288,-1.750139242,"D"
-77.750139298,-1.750139242,"D"
-77.2501393,-1.750139242,"C"
-73.750139314,-1.750139242,"A"
-73.250139316,-1.750139242,"A"
-80.750139286,-2.25013924,"D"
-80.250139288,-2.25013924,"C"
-77.2501393,-2.25013924,"D"
-74.75013931,-2.25013924,"A"
-74.250139312,-2.25013924,"D"
-73.750139314,-2.25013924,"A"
-73.250139316,-2.25013924,"A"
-80.250139288,-2.750139238,"D"
-79.75013929,-2.750139238,"D"
-79.250139292,-2.750139238,"C"
-76.750139302,-2.750139238,"D"
-74.75013931,-2.750139238,"A"
-73.750139314,-2.750139238,"A"
-73.250139316,-2.750139238,"A"
-80.250139288,-3.250139236,"D"
-79.75013929,-3.250139236,"C"
-77.2501393,-3.250139236,"D"
-76.750139302,-3.250139236,"D"
-76.250139304,-3.250139236,"D"
-80.250139288,-3.750139234,"D"
-79.75013929,-3.750139234,"C"
-77.2501393,-3.750139234,"D"
-76.750139302,-3.750139234,"D"
-76.250139304,-3.750139234,"D"
-75.750139306,-3.750139234,"D"
-75.250139308,-3.750139234,"D"
-81.250139284,-4.250139232,"A"
-80.250139288,-4.250139232,"C"
-77.2501393,-4.250139232,"D"
-76.750139302,-4.250139232,"D"
-76.250139304,-4.250139232,"D"
-75.750139306,-4.250139232,"D"
-81.250139284,-4.75013923,"A"
-80.250139288,-4.75013923,"D"
-77.2501393,-4.75013923,"D"
-76.750139302,-4.75013923,"D"
-41.250139444,-4.75013923,"B"
-39.75013945,-4.75013923,"A"
-38.750139454,-4.75013923,"B"
-38.250139456,-4.75013923,"A"
-79.75013929,-5.250139228,"D"
-41.250139444,-5.250139228,"B"
-39.250139452,-5.250139228,"A"
-36.250139464,-5.250139228,"A"
-35.750139466,-5.250139228,"D"
-79.75013929,-5.750139226,"D"
-78.750139294,-5.750139226,"D"
-43.750139434,-5.750139226,"B"
-43.250139436,-5.750139226,"B"
-41.250139444,-5.750139226,"B"
-40.250139448,-5.750139226,"D"
-38.750139454,-5.750139226,"A"
-38.250139456,-5.750139226,"A"
-37.750139458,-5.750139226,"D"
-37.25013946,-5.750139226,"A"
-36.750139462,-5.750139226,"A"
-79.75013929,-6.250139224,"D"
-78.750139294,-6.250139224,"D"
-43.250139436,-6.250139224,"B"
-41.250139444,-6.250139224,"B"
-38.250139456,-6.250139224,"A"
-37.750139458,-6.250139224,"A"
-44.250139432,-6.750139222,"D"
-41.250139444,-6.750139222,"B"
-77.750139298,-7.25013922,"D"
-46.250139424,-7.25013922,"D"
-45.750139426,-7.25013922,"C"
-42.750139438,-7.25013922,"B"
-41.250139444,-7.25013922,"B"
-75.250139308,-7.750139218,"D"
-47.25013942,-7.750139218,"B"
-46.750139422,-7.750139218,"B"
-46.250139424,-7.750139218,"B"
-45.750139426,-7.750139218,"B"
-43.750139434,-7.750139218,"B"
-43.250139436,-7.750139218,"B"
-75.750139306,-8.250139216,"D"
-45.750139426,-8.250139216,"A"
-43.750139434,-8.250139216,"B"
-39.75013945,-8.250139216,"A"
-39.250139452,-8.250139216,"A"
-38.250139456,-8.250139216,"D"
-47.25013942,-8.750139214,"A"
-45.750139426,-8.750139214,"B"
-39.250139452,-8.750139214,"A"
-38.750139454,-8.750139214,"D"
-70.750139326,-9.250139212,"D"
-70.250139328,-9.250139212,"D"
-47.25013942,-9.250139212,"A"
-71.250139324,-9.75013921,"D"
-49.75013941,-10.250139208,"B"
-73.250139316,-10.750139206,"D"
-72.750139318,-10.750139206,"D"
-49.75013941,-10.750139206,"B"
-72.750139318,-11.250139204,"D"
-51.250139404,-11.250139204,"A"
-49.75013941,-11.250139204,"A"
-48.750139414,-11.750139202,"A"
-48.750139414,-12.2501392,"A"
-51.250139404,-12.750139198,"A"
-51.750139402,-14.75013919,"A"
-55.750139386,-16.250139184,"D"
-58.750139374,-16.750139182,"A"
-58.250139376,-16.750139182,"A"
-57.25013938,-16.750139182,"D"
-56.750139382,-16.750139182,"D"
-56.250139384,-16.750139182,"D"
-55.750139386,-16.750139182,"D"
-55.250139388,-16.750139182,"D"
-58.750139374,-17.25013918,"A"
-58.250139376,-17.25013918,"A"
-57.750139378,-17.25013918,"A"
-57.25013938,-17.25013918,"A"
-56.750139382,-17.25013918,"A"
-56.250139384,-17.25013918,"D"
-55.750139386,-17.25013918,"D"
-55.250139388,-17.25013918,"D"
-61.750139362,-17.750139178,"A"
-61.250139364,-17.750139178,"A"
-58.250139376,-17.750139178,"A"
-57.750139378,-17.750139178,"A"
-57.25013938,-17.750139178,"A"
-56.750139382,-17.750139178,"A"
-56.250139384,-17.750139178,"D"
-55.750139386,-17.750139178,"D"
-62.750139358,-18.250139176,"A"
-62.25013936,-18.250139176,"A"
-61.750139362,-18.250139176,"A"
-61.250139364,-18.250139176,"A"
-59.75013937,-18.250139176,"A"
-57.750139378,-18.250139176,"A"
-56.750139382,-18.250139176,"A"
-56.250139384,-18.250139176,"A"
-55.750139386,-18.250139176,"D"
-64.250139352,-18.750139174,"A"
-63.750139354,-18.750139174,"A"
-63.250139356,-18.750139174,"A"
-62.25013936,-18.750139174,"A"
-61.250139364,-18.750139174,"A"
-60.250139368,-18.750139174,"A"
-59.75013937,-18.750139174,"A"
-59.250139372,-18.750139174,"A"
-56.750139382,-18.750139174,"A"
-56.250139384,-18.750139174,"D"
-55.750139386,-18.750139174,"D"
-64.250139352,-19.250139172,"A"
-63.750139354,-19.250139172,"D"
-63.250139356,-19.250139172,"D"
-62.25013936,-19.250139172,"A"
-61.750139362,-19.250139172,"A"
-61.250139364,-19.250139172,"A"
-60.250139368,-19.250139172,"A"
-57.750139378,-19.250139172,"A"
-56.750139382,-19.250139172,"A"
-56.250139384,-19.250139172,"D"
-55.750139386,-19.250139172,"D"
-64.250139352,-19.75013917,"D"
-63.750139354,-19.75013917,"D"
-63.250139356,-19.75013917,"D"
-61.750139362,-19.75013917,"A"
-56.750139382,-19.75013917,"A"
-55.750139386,-19.75013917,"D"
-57.25013938,-20.250139168,"A"
-56.750139382,-20.250139168,"A"
-56.250139384,-20.250139168,"A"
-57.750139378,-20.750139166,"A"
-57.25013938,-20.750139166,"A"
-56.250139384,-20.750139166,"A"
-55.750139386,-20.750139166,"A"
-57.750139378,-21.250139164,"A"
-57.25013938,-21.250139164,"A"
-56.750139382,-21.250139164,"D"
-56.250139384,-21.250139164,"A"
-55.750139386,-21.250139164,"A"
-58.250139376,-21.750139162,"A"
-57.750139378,-21.750139162,"A"
-57.25013938,-21.750139162,"A"
-56.750139382,-21.750139162,"A"
-56.250139384,-21.750139162,"D"
-58.250139376,-22.25013916,"A"
-57.750139378,-22.25013916,"A"
-57.25013938,-22.25013916,"A"
-56.750139382,-22.25013916,"A"
-56.250139384,-22.25013916,"A"
-55.750139386,-22.25013916,"A"
-55.250139388,-22.25013916,"A"
-54.75013939,-22.25013916,"D"
-54.250139392,-22.25013916,"A"
-53.750139394,-22.25013916,"A"
-53.250139396,-22.25013916,"A"
-56.750139382,-22.750139158,"A"
-56.250139384,-22.750139158,"A"
-55.750139386,-22.750139158,"A"
-55.250139388,-22.750139158,"A"
-54.75013939,-22.750139158,"A"
-54.250139392,-22.750139158,"A"
-53.750139394,-22.750139158,"A"
-53.250139396,-22.750139158,"A"
-56.250139384,-23.250139156,"A"
-55.750139386,-23.250139156,"A"
-54.75013939,-23.250139156,"A"
-54.250139392,-23.250139156,"A"
-53.750139394,-23.250139156,"A"
-53.250139396,-23.250139156,"A"
-55.750139386,-23.750139154,"A"
-55.250139388,-23.750139154,"A"
-54.75013939,-23.750139154,"A"
-54.250139392,-23.750139154,"A"
-53.750139394,-23.750139154,"A"
-55.750139386,-24.250139152,"A"
-55.750139386,-24.75013915,"A"
-54.75013939,-26.750139142,"A"
-54.250139392,-27.25013914,"A"
-53.750139394,-27.750139138,"A"
-52.2501394,-27.750139138,"A"
-50.750139406,-27.750139138,"A"
-50.250139408,-27.750139138,"A"
-53.250139396,-28.250139136,"A"
-52.2501394,-28.250139136,"A"
-51.750139402,-28.250139136,"A"
-51.250139404,-28.250139136,"A"
-50.750139406,-28.250139136,"A"
-50.250139408,-28.250139136,"A"
-52.2501394,-28.750139134,"A"
-51.750139402,-28.750139134,"A"
-51.750139402,-29.250139132,"A"
-51.250139404,-29.250139132,"A"
-50.750139406,-29.250139132,"A"
-51.250139404,-29.75013913,"A"
-50.750139406,-29.75013913,"A"
-50.750139406,-30.250139128,"A"
-51.750139402,-30.750139126,"A"
-51.250139404,-30.750139126,"A"
-50.750139406,-30.750139126,"A"
-50.250139408,-30.750139126,"A"
-51.750139402,-31.250139124,"A"
-51.250139404,-31.250139124,"A"
-52.750139398,-28.750139134,"A"
-52.750139398,-29.250139132,"A"
-52.2501394,-30.250139128,"A"
-51.750139402,-30.250139128,"A"
-53.250139396,-31.250139124,"A"
-52.750139398,-31.250139124,"A"
-53.750139394,-31.750139122,"A"
-53.250139396,-31.750139122,"A"
-54.250139392,-32.25013912,"A"
-54.75013939,-32.750139118,"A"
-54.250139392,-32.750139118,"A"
-55.750139386,-33.250139116,"A"
-55.250139388,-33.250139116,"A"
-54.75013939,-33.250139116,"A"
-53.750139394,-33.250139116,"A"
-55.750139386,-33.750139114,"A"
-55.250139388,-33.750139114,"A"
-54.75013939,-33.750139114,"A"
-53.750139394,-33.750139114,"A"
-54.250139392,-34.250139112,"A"
-53.750139394,-34.250139112,"A"
-83.250139276,9.749860712,"C"
-79.250139292,9.749860712,"E"
-75.250139308,9.749860712,"D"
-80.250139288,9.249860714,"C"
-78.750139294,9.249860714,"C"
-75.250139308,9.249860714,"C"
-73.750139314,9.249860714,"E"
-79.75013929,8.749860716,"C"
-76.750139302,8.749860716,"D"
-75.250139308,8.749860716,"C"
-74.250139312,8.749860716,"C"
-73.750139314,8.749860716,"C"
-76.750139302,8.249860718,"C"
-76.250139304,8.249860718,"D"
-75.750139306,8.249860718,"C"
-75.250139308,8.249860718,"C"
-74.75013931,8.249860718,"C"
-78.250139296,7.74986072,"C"
-73.750139314,7.74986072,"C"
-76.750139302,6.249860726,"D"
-76.250139304,6.249860726,"D"
-73.250139316,6.249860726,"C"
-77.750139298,5.749860728,"D"
-76.750139302,5.749860728,"A"
-76.250139304,5.749860728,"D"
-73.750139314,5.749860728,"D"
-73.250139316,5.749860728,"D"
-77.2501393,5.24986073,"C"
-76.250139304,5.24986073,"D"
-74.250139312,5.24986073,"D"
-73.750139314,5.24986073,"D"
-77.2501393,4.749860732,"E"
-76.750139302,4.749860732,"A"
-74.250139312,4.749860732,"D"
-77.2501393,4.249860734,"B"
-76.250139304,4.249860734,"D"
-75.750139306,4.249860734,"C"
-75.250139308,4.249860734,"D"
-74.75013931,4.249860734,"C"
-77.2501393,3.749860736,"B"
-76.250139304,3.749860736,"C"
-77.750139298,3.249860738,"B"
-77.2501393,3.249860738,"B"
-76.750139302,3.249860738,"C"
-76.250139304,3.249860738,"C"
-78.250139296,2.74986074,"B"
-77.750139298,2.74986074,"B"
-77.2501393,2.74986074,"D"
-76.750139302,2.74986074,"D"
-76.250139304,2.74986074,"C"
-78.750139294,2.249860742,"B"
-78.250139296,2.249860742,"B"
-76.750139302,2.249860742,"D"
-78.750139294,1.749860744,"C"
-78.250139296,1.749860744,"E"
-76.750139302,1.749860744,"C"
-79.250139292,1.249860746,"C"
-77.750139298,1.249860746,"C"
-77.2501393,1.249860746,"C"
-79.250139292,0.749860747999996,"C"
-78.750139294,0.749860747999996,"C"
-77.750139298,0.749860747999996,"C"
-78.250139296,0.249860749999996,"C"
-78.250139296,-0.250139248000004,"C"
-78.750139294,-0.750139246000003,"C"
-70.750139326,-0.750139246000003,"A"
-78.750139294,-1.250139244,"C"
-71.250139324,-1.250139244,"C"
-70.750139326,-1.250139244,"A"
-70.250139328,-1.250139244,"A"
-69.75013933,-1.250139244,"A"
-78.750139294,-1.750139242,"C"
-76.750139302,-1.750139242,"C"
-70.750139326,-1.750139242,"A"
-70.250139328,-1.750139242,"A"
-69.75013933,-1.750139242,"A"
-78.750139294,-2.25013924,"C"
-76.750139302,-2.25013924,"C"
-76.250139304,-2.25013924,"D"
-70.250139328,-2.25013924,"A"
-69.75013933,-2.25013924,"A"
-69.250139332,-2.25013924,"A"
-76.250139304,-2.750139238,"D"
-79.250139292,-3.250139236,"C"
-75.750139306,-3.250139236,"D"
-75.250139308,-3.250139236,"D"
-79.250139292,-3.750139234,"C"
-74.75013931,-3.750139234,"D"
-74.250139312,-3.750139234,"D"
-73.250139316,-3.750139234,"D"
-72.750139318,-3.750139234,"D"
-72.25013932,-3.750139234,"D"
-71.750139322,-3.750139234,"D"
-71.250139324,-3.750139234,"D"
-70.750139326,-3.750139234,"D"
-75.250139308,-4.250139232,"D"
-74.75013931,-4.250139232,"C"
-74.250139312,-4.250139232,"D"
-73.750139314,-4.250139232,"D"
-73.250139316,-4.250139232,"D"
-71.750139322,-4.250139232,"D"
-76.250139304,-4.75013923,"D"
-75.750139306,-4.75013923,"D"
-75.250139308,-4.75013923,"D"
-74.75013931,-4.75013923,"C"
-74.250139312,-4.75013923,"C"
-73.750139314,-4.75013923,"D"
-73.250139316,-4.75013923,"D"
-72.750139318,-4.75013923,"D"
-71.750139322,-4.75013923,"D"
-71.250139324,-4.75013923,"D"
-70.750139326,-4.75013923,"D"
-76.750139302,-5.250139228,"D"
-76.250139304,-5.250139228,"D"
-75.750139306,-5.250139228,"C"
-75.250139308,-5.250139228,"C"
-74.75013931,-5.250139228,"C"
-74.250139312,-5.250139228,"D"
-73.750139314,-5.250139228,"D"
-72.25013932,-5.250139228,"D"
-76.250139304,-5.750139226,"D"
-75.750139306,-5.750139226,"D"
-75.250139308,-5.750139226,"C"
-74.75013931,-5.750139226,"C"
-74.250139312,-5.750139226,"D"
-73.250139316,-5.750139226,"D"
-72.750139318,-5.750139226,"D"
-72.25013932,-5.750139226,"D"
-67.25013934,-5.750139226,"C"
-79.250139292,-6.250139224,"D"
-75.250139308,-6.250139224,"D"
-74.75013931,-6.250139224,"D"
-73.750139314,-6.250139224,"D"
-73.250139316,-6.250139224,"D"
-72.750139318,-6.250139224,"D"
-72.25013932,-6.250139224,"D"
-75.250139308,-6.750139222,"D"
-75.250139308,-7.25013922,"D"
-64.250139352,-7.25013922,"E"
-63.250139356,-7.25013922,"E"
-74.75013931,-7.750139218,"D"
-64.75013935,-7.750139218,"E"
-64.250139352,-7.750139218,"E"
-63.750139354,-7.750139218,"E"
-63.250139356,-7.750139218,"E"
-63.250139356,-8.250139216,"E"
-70.750139326,-13.750139194,"D"
-71.250139324,10.24986071,"E"
-80.750139286,9.249860714,"C"
-63.250139356,8.749860716,"E"
-77.750139298,4.249860734,"E"
-63.750139354,-6.750139222,"E"
-63.250139356,-6.750139222,"E"
-63.750139354,-7.25013922,"E"
-62.750139358,-7.25013922,"E"
-62.25013936,-7.25013922,"E"
-62.750139358,-7.750139218,"E"
-62.750139358,-8.250139216,"E"
-35.250139468,-5.250139228,"D"
-55.250139388,-24.75013915,"D"
-55.750139386,-25.250139148,"A"
-55.250139388,-25.250139148,"A"
-55.750139386,-25.750139146,"A"
-55.750139386,-26.250139144,"A"
-55.250139388,-26.750139142,"A"
-55.250139388,-27.25013914,"A"
-54.75013939,-27.25013914,"A"
-55.250139388,-27.750139138,"A"
-54.250139392,-27.750139138,"A"
-55.250139388,-28.250139136,"A"
-54.75013939,-28.250139136,"A"
-54.250139392,-28.250139136,"A"
-53.750139394,-28.250139136,"A"
-54.250139392,-28.750139134,"A"
-53.750139394,-28.750139134,"A"
-53.250139396,-28.750139134,"A"
-54.75013939,-29.250139132,"A"
-54.250139392,-29.250139132,"A"
-53.750139394,-29.250139132,"A"
-53.250139396,-29.250139132,"A"
-53.750139394,-29.75013913,"A"
-52.750139398,-29.75013913,"A"
-56.750139382,-23.250139156,"A"
-56.750139382,-23.750139154,"A"
-56.250139384,-23.750139154,"D"
-56.250139384,-24.250139152,"A"
-56.250139384,-24.75013915,"A"
-57.25013938,-25.250139148,"A"
-56.750139382,-25.250139148,"A"
-57.25013938,-25.750139146,"A"
-56.750139382,-25.750139146,"A"
-56.250139384,-25.750139146,"A"
-57.25013938,-26.250139144,"A"
-56.750139382,-26.250139144,"A"
-56.250139384,-26.250139144,"A"
-57.25013938,-26.750139142,"A"
-56.750139382,-26.750139142,"A"
-56.250139384,-26.750139142,"A"
-55.750139386,-26.750139142,"A"
-56.750139382,-27.25013914,"A"
-56.250139384,-27.25013914,"A"
-55.750139386,-27.25013914,"A"
-56.750139382,-27.750139138,"A"
-56.250139384,-27.750139138,"A"
-55.750139386,-27.750139138,"A"
-54.75013939,-27.750139138,"A"
-56.750139382,-28.250139136,"A"
-56.250139384,-28.250139136,"A"
-55.750139386,-28.250139136,"A"
-56.250139384,-28.750139134,"A"
-55.750139386,-28.750139134,"A"
-55.250139388,-28.750139134,"A"
-56.250139384,-29.250139132,"A"
-55.750139386,-29.250139132,"A"
-55.250139388,-29.250139132,"A"
-55.250139388,-29.75013913,"A"
-54.75013939,-29.75013913,"A"
-54.250139392,-29.75013913,"A"
-53.250139396,-29.75013913,"A"
-52.2501394,-29.75013913,"A"
-51.750139402,-29.75013913,"A"
-55.250139388,-30.250139128,"A"
-54.75013939,-30.250139128,"A"
-54.250139392,-30.250139128,"A"
-53.750139394,-30.250139128,"A"
-53.250139396,-30.250139128,"A"
-52.750139398,-30.250139128,"A"
-51.250139404,-30.250139128,"A"
-55.250139388,-30.750139126,"A"
-54.75013939,-30.750139126,"A"
-54.250139392,-30.750139126,"A"
-53.750139394,-30.750139126,"A"
-53.250139396,-30.750139126,"A"
-52.750139398,-30.750139126,"A"
-52.2501394,-30.750139126,"A"
-54.75013939,-31.250139124,"A"
-54.250139392,-31.250139124,"A"
-53.750139394,-31.250139124,"A"
-52.2501394,-31.250139124,"A"
-50.750139406,-31.250139124,"A"
-54.250139392,-31.750139122,"A"
-52.750139398,-31.750139122,"A"
-52.2501394,-31.750139122,"A"
-51.750139402,-31.750139122,"A"
-51.250139404,-31.750139122,"A"
-53.250139396,-32.25013912,"A"
-52.750139398,-32.25013912,"A"
-52.2501394,-32.25013912,"A"
-51.750139402,-32.25013912,"A"
-87.750139258,19.249860674,"D"
-87.750139258,18.749860676,"D"
-88.750139254,18.249860678,"D"
-89.75013925,14.249860694,"D"
-63.750139354,-4.250139232,"C"
-62.750139358,-18.750139174,"A"
-59.250139372,-22.25013916,"A"
-58.750139374,-22.750139158,"A"
-57.25013938,-22.750139158,"A"
-58.250139376,-23.250139156,"A"
-57.750139378,-23.750139154,"A"
-57.25013938,-24.250139152,"A"
-56.750139382,-24.250139152,"A"
-56.750139382,-24.75013915,"A"
-52.2501394,-29.250139132,"A"
-56.250139384,-31.750139122,"A"
-55.250139388,-31.750139122,"A"
-54.75013939,-31.750139122,"A"
-53.750139394,-32.25013912,"A"
-53.750139394,-32.750139118,"A"
-54.250139392,-33.250139116,"A"
-52.750139398,-33.250139116,"A"
-56.750139382,-33.750139114,"A"
-58.250139376,-24.250139152,"A"
